Date,Open,High,Low,Close,Adj Close,Volume
1991-12-20,0.457589,0.459821,0.448661,0.448661,0.366267,128184000
1991-12-23,0.450893,0.462054,0.446429,0.459821,0.375377,103163200
1991-12-24,0.464286,0.479911,0.462054,0.466518,0.380845,188563200
1991-12-26,0.470982,0.491071,0.466518,0.489955,0.399977,134500800
1991-12-27,0.488839,0.497768,0.486607,0.491071,0.400888,167742400
1991-12-30,0.491071,0.511161,0.491071,0.506696,0.413644,183646400
1991-12-31,0.512277,0.517857,0.500000,0.503348,0.410911,134030400
1992-01-02,0.497768,0.533482,0.495536,0.531250,0.433689,233632000
1992-01-03,0.535714,0.537946,0.520089,0.526786,0.430045,190254400
1992-01-06,0.524554,0.526786,0.515625,0.517857,0.422755,114240000
1992-01-07,0.513393,0.531250,0.513393,0.527902,0.430956,141467200
1992-01-08,0.522321,0.546875,0.522321,0.540179,0.440978,232747200
1992-01-09,0.540179,0.555804,0.537946,0.555804,0.453734,208510400
1992-01-10,0.549107,0.558036,0.544643,0.555804,0.453734,196224000
1992-01-13,0.555804,0.560268,0.549107,0.553571,0.451911,107856000
1992-01-14,0.555804,0.578125,0.555804,0.575893,0.470133,273806400
1992-01-15,0.575893,0.580357,0.562500,0.566964,0.462844,325740800
1992-01-16,0.569196,0.573661,0.558036,0.560268,0.457378,293529600
1992-01-17,0.604911,0.616071,0.578125,0.578125,0.471956,848355200
1992-01-20,0.575893,0.582589,0.571429,0.571429,0.466489,209664000
1992-01-21,0.573661,0.573661,0.544643,0.545759,0.445533,194084800
1992-01-22,0.549107,0.569196,0.546875,0.566964,0.462844,183680000
1992-01-23,0.573661,0.578125,0.562500,0.575893,0.470133,138353600
1992-01-24,0.575893,0.587054,0.571429,0.577009,0.471044,177609600
1992-01-27,0.578125,0.582589,0.573661,0.575893,0.470133,83451200
1992-01-28,0.578125,0.583705,0.562500,0.582589,0.475600,173723200
1992-01-29,0.578125,0.587054,0.564732,0.564732,0.461022,144558400
1992-01-30,0.566964,0.569196,0.560268,0.569196,0.464666,87113600
1992-01-31,0.571429,0.582589,0.566964,0.578125,0.471956,144558400
1992-02-03,0.578125,0.591518,0.575893,0.587054,0.479245,158132800
1992-02-04,0.587054,0.591518,0.580357,0.587054,0.479245,192931200
1992-02-05,0.591518,0.595982,0.581473,0.590402,0.481978,161504000
1992-02-06,0.587054,0.589286,0.571429,0.572545,0.467400,93139200
1992-02-07,0.573661,0.578125,0.560268,0.571429,0.466489,147537600
1992-02-10,0.571429,0.573661,0.562500,0.563616,0.460111,86441600
1992-02-11,0.562500,0.569196,0.555804,0.561384,0.458289,122012800
1992-02-12,0.569196,0.584821,0.562500,0.582589,0.475600,137961600
1992-02-13,0.582589,0.582589,0.569196,0.573661,0.468311,76014400
1992-02-14,0.569196,0.573661,0.564732,0.572545,0.468274,72587200
1992-02-18,0.573661,0.575893,0.560268,0.560268,0.458233,68353600
1992-02-19,0.560268,0.562500,0.551339,0.553571,0.452756,95670400
1992-02-20,0.558036,0.578125,0.555804,0.577009,0.471926,130860800
1992-02-21,0.578125,0.584821,0.575893,0.580357,0.474664,151580800
1992-02-24,0.591518,0.593750,0.587054,0.590402,0.482879,171404800
1992-02-25,0.591518,0.611607,0.582589,0.611607,0.500223,227214400
1992-02-26,0.609375,0.625000,0.609375,0.623884,0.510264,229084800
1992-02-27,0.625000,0.625000,0.607143,0.611607,0.500223,122169600
1992-02-28,0.611607,0.616071,0.598214,0.602679,0.492921,90395200
1992-03-02,0.604911,0.611607,0.600446,0.600446,0.491094,89252800
1992-03-03,0.604911,0.607143,0.591518,0.592634,0.484705,99276800
1992-03-04,0.591518,0.595982,0.578125,0.580357,0.474664,115371200
1992-03-05,0.575893,0.584821,0.562500,0.566964,0.463710,236723200
1992-03-06,0.566964,0.571429,0.562500,0.571429,0.467362,134288000
1992-03-09,0.569196,0.573661,0.566964,0.569196,0.465535,108942400
1992-03-10,0.571429,0.578125,0.569196,0.569196,0.465535,122696000
1992-03-11,0.569196,0.573661,0.562500,0.564732,0.461884,131656000
1992-03-12,0.564732,0.569196,0.549107,0.560268,0.458233,152902400
1992-03-13,0.564732,0.569196,0.553571,0.563616,0.460972,79184000
1992-03-16,0.560268,0.566964,0.551339,0.565848,0.462797,56291200
1992-03-17,0.566964,0.569196,0.560268,0.561384,0.459146,85097600
1992-03-18,0.564732,0.571429,0.562500,0.569196,0.465535,81032000
1992-03-19,0.569196,0.569196,0.560268,0.562500,0.460059,118518400
1992-03-20,0.562500,0.564732,0.562500,0.564732,0.461884,54163200
1992-03-23,0.562500,0.569196,0.562500,0.562500,0.460059,50075200
1992-03-24,0.566964,0.580357,0.564732,0.580357,0.474664,209417600
1992-03-25,0.580357,0.580357,0.573661,0.575893,0.471013,121553600
1992-03-26,0.578125,0.582589,0.569196,0.571429,0.467362,123020800
1992-03-27,0.570313,0.571429,0.540179,0.544643,0.445454,264532800
1992-03-30,0.546875,0.546875,0.515625,0.518973,0.424459,339035200
1992-03-31,0.520089,0.533482,0.517857,0.520089,0.425372,212632000
1992-04-01,0.511161,0.529018,0.511161,0.526786,0.430849,159656000
1992-04-02,0.526786,0.531250,0.521205,0.524554,0.429023,133974400
1992-04-03,0.524554,0.529018,0.522321,0.526786,0.430849,116457600
1992-04-06,0.526786,0.544643,0.526786,0.542411,0.443628,101987200
1992-04-07,0.544643,0.546875,0.511161,0.511161,0.418070,230216000
1992-04-08,0.508929,0.508929,0.488839,0.498884,0.408028,367024000
1992-04-09,0.500000,0.520089,0.493304,0.511161,0.418070,192136000
1992-04-10,0.511161,0.513393,0.491071,0.495536,0.405290,274064000
1992-04-13,0.495536,0.506696,0.493304,0.504464,0.412592,122830400
1992-04-14,0.515625,0.529018,0.511161,0.524554,0.429023,144401600
1992-04-15,0.517857,0.543527,0.513393,0.540179,0.441803,217358400
1992-04-16,0.537946,0.542411,0.522321,0.526786,0.430849,258686400
1992-04-20,0.526786,0.526786,0.500000,0.506696,0.414418,206046400
1992-04-21,0.508929,0.511161,0.500000,0.502232,0.410767,180364800
1992-04-22,0.502232,0.517857,0.502232,0.514509,0.420808,171528000
1992-04-23,0.513393,0.520089,0.500000,0.508929,0.416244,182817600
1992-04-24,0.508929,0.520089,0.500000,0.504464,0.412592,98280000
1992-04-27,0.500000,0.502232,0.491071,0.497768,0.407116,140268800
1992-04-28,0.493304,0.497768,0.473214,0.484375,0.396162,174126400
1992-04-29,0.484375,0.508929,0.484375,0.508929,0.416244,198900800
1992-04-30,0.511161,0.537946,0.504464,0.536830,0.439064,260265600
1992-05-01,0.535714,0.542411,0.520089,0.529018,0.432675,134377600
1992-05-04,0.531250,0.546875,0.529018,0.540179,0.441803,123233600
1992-05-05,0.540179,0.541295,0.531250,0.540179,0.441803,180084800
1992-05-06,0.542411,0.554688,0.540179,0.551339,0.450930,177990400
1992-05-07,0.549107,0.555804,0.540179,0.542411,0.443628,172356800
1992-05-08,0.549107,0.561384,0.544643,0.553571,0.452756,198699200
1992-05-11,0.553571,0.560268,0.549107,0.555804,0.454582,90899200
1992-05-12,0.555804,0.562500,0.551339,0.555804,0.454582,77044800
1992-05-13,0.558036,0.564732,0.555804,0.560268,0.458233,97473600
1992-05-14,0.560268,0.562500,0.537946,0.547991,0.448192,156923200
1992-05-15,0.544643,0.546875,0.540179,0.541295,0.442715,121307200
1992-05-18,0.549107,0.549107,0.535714,0.539063,0.440890,129091200
1992-05-19,0.542411,0.542411,0.526786,0.530134,0.433587,131678400
1992-05-20,0.533482,0.537946,0.529018,0.535714,0.438151,173208000
1992-05-21,0.537946,0.537946,0.524554,0.527902,0.431762,137692800
1992-05-22,0.526786,0.533482,0.526786,0.531250,0.434500,46468800
1992-05-26,0.531250,0.533482,0.524554,0.529018,0.432675,95614400
1992-05-27,0.529018,0.537946,0.526786,0.537946,0.439976,154089600
1992-05-28,0.535714,0.537946,0.526786,0.531250,0.434500,127243200
1992-05-29,0.533482,0.541295,0.531250,0.533482,0.436325,178248000
1992-06-01,0.511161,0.531250,0.500000,0.513393,0.420740,248046400
1992-06-02,0.513393,0.513393,0.502232,0.504464,0.413422,155680000
1992-06-03,0.504464,0.504464,0.482143,0.483259,0.396044,300574400
1992-06-04,0.484375,0.488839,0.477679,0.486607,0.398788,180152000
1992-06-05,0.488839,0.493304,0.484375,0.489955,0.401531,112728000
1992-06-08,0.491071,0.491071,0.482143,0.484375,0.396959,104339200
1992-06-09,0.484375,0.484375,0.477679,0.482143,0.395129,101281600
1992-06-10,0.482143,0.488839,0.477679,0.479911,0.393300,126604800
1992-06-11,0.479911,0.484375,0.477679,0.481027,0.394215,140515200
1992-06-12,0.486607,0.491071,0.484375,0.487723,0.399702,96510400
1992-06-15,0.482143,0.482143,0.468750,0.469866,0.385068,189190400
1992-06-16,0.462054,0.464286,0.435268,0.439732,0.360372,365355200
1992-06-17,0.437500,0.439732,0.419643,0.424107,0.347567,304248000
1992-06-18,0.424107,0.437500,0.399554,0.404018,0.331104,433720000
1992-06-19,0.410714,0.410714,0.390625,0.399554,0.327445,427436800
1992-06-22,0.392857,0.399554,0.381696,0.395089,0.323786,389939200
1992-06-23,0.401786,0.406250,0.397321,0.404018,0.331104,311550400
1992-06-24,0.406250,0.410714,0.404018,0.410714,0.336591,211064000
1992-06-25,0.415179,0.415179,0.404018,0.407366,0.333848,160608000
1992-06-26,0.408482,0.410714,0.397321,0.404018,0.331104,110364800
1992-06-29,0.408482,0.420759,0.404018,0.417411,0.342080,188428800
1992-06-30,0.417411,0.430804,0.415179,0.428571,0.351226,193345600
1992-07-01,0.428571,0.441964,0.426339,0.437500,0.358543,143528000
1992-07-02,0.437500,0.437500,0.408482,0.412946,0.338421,256648000
1992-07-06,0.415179,0.417411,0.406250,0.412946,0.338421,122001600
1992-07-07,0.412946,0.412946,0.388393,0.395089,0.323786,207088000
1992-07-08,0.392857,0.408482,0.392857,0.408482,0.334762,195955200
1992-07-09,0.410714,0.415179,0.408482,0.409598,0.335677,165793600
1992-07-10,0.410714,0.412946,0.400670,0.408482,0.334762,143796800
1992-07-13,0.408482,0.420759,0.404018,0.419643,0.343909,125563200
1992-07-14,0.419643,0.428571,0.419643,0.424107,0.347567,125988800
1992-07-15,0.424107,0.437500,0.421875,0.428571,0.351226,174462400
1992-07-16,0.426339,0.437500,0.421875,0.435268,0.356714,139798400
1992-07-17,0.401786,0.410714,0.398438,0.401786,0.329275,423640000
1992-07-20,0.399554,0.404018,0.392857,0.399554,0.327445,192124800
1992-07-21,0.406250,0.412946,0.401786,0.408482,0.334762,131947200
1992-07-22,0.404018,0.406250,0.392857,0.395089,0.323786,161974400
1992-07-23,0.397321,0.399554,0.390625,0.399554,0.327445,171516800
1992-07-24,0.397321,0.412946,0.392857,0.409598,0.335677,134971200
1992-07-27,0.408482,0.415179,0.404018,0.404018,0.331104,2396800
1992-07-28,0.406250,0.415179,0.404018,0.415179,0.340251,134243200
1992-07-29,0.416295,0.426339,0.415179,0.421875,0.345738,250768000
1992-07-30,0.421875,0.424107,0.417411,0.421875,0.345738,137894400
1992-07-31,0.421875,0.424107,0.417411,0.417411,0.342080,90708800
1992-08-03,0.417411,0.421875,0.406250,0.408482,0.334762,68544000
1992-08-04,0.401786,0.408482,0.399554,0.406250,0.332933,119716800
1992-08-05,0.406250,0.406250,0.397321,0.399554,0.327445,139260800
1992-08-06,0.395089,0.397321,0.381696,0.392857,0.321957,257969600
1992-08-07,0.375000,0.390625,0.370536,0.387277,0.317384,219161600
1992-08-10,0.386161,0.397321,0.383929,0.393973,0.322872,91448000
1992-08-11,0.397321,0.397321,0.383929,0.388393,0.318299,121307200
1992-08-12,0.390625,0.395089,0.386161,0.393973,0.322872,121385600
1992-08-13,0.397321,0.406250,0.395089,0.399554,0.327445,170990400
1992-08-14,0.401786,0.404018,0.397321,0.399554,0.327445,136102400
1992-08-17,0.395089,0.399554,0.390625,0.399554,0.328326,128710400
1992-08-18,0.397321,0.404018,0.397321,0.399554,0.328326,112313600
1992-08-19,0.398438,0.404018,0.397321,0.397321,0.326490,170542400
1992-08-20,0.399554,0.401786,0.395089,0.399554,0.328326,108908800
1992-08-21,0.399554,0.404018,0.392857,0.398438,0.327408,109468800
1992-08-24,0.395089,0.399554,0.386161,0.386161,0.317320,152174400
1992-08-25,0.386161,0.397321,0.386161,0.396205,0.325574,132361600
1992-08-26,0.395089,0.397321,0.386161,0.395089,0.324657,121060800
1992-08-27,0.399554,0.402902,0.395089,0.397321,0.326490,82745600
1992-08-28,0.395089,0.404018,0.392857,0.401786,0.330160,61241600
1992-08-31,0.401786,0.412946,0.399554,0.410714,0.337496,121116800
1992-09-01,0.412946,0.415179,0.408482,0.415179,0.341165,60289600
1992-09-02,0.415179,0.435268,0.415179,0.433036,0.355839,189896000
1992-09-03,0.437500,0.439732,0.426339,0.426339,0.350336,211859200
1992-09-04,0.430804,0.430804,0.417411,0.421875,0.346667,63235200
1992-09-08,0.417411,0.428571,0.415179,0.426339,0.350336,70000000
1992-09-09,0.428571,0.439732,0.426339,0.437500,0.359507,157203200
1992-09-10,0.428571,0.441964,0.424107,0.439732,0.361341,228177600
1992-09-11,0.437500,0.439732,0.424107,0.425223,0.349418,179883200
1992-09-14,0.437500,0.446429,0.433036,0.441964,0.363175,214681600
1992-09-15,0.439732,0.439732,0.426339,0.430804,0.354004,218523200
1992-09-16,0.426339,0.430804,0.415179,0.419643,0.344833,178718400
1992-09-17,0.421875,0.421875,0.405134,0.410714,0.337496,172435200
1992-09-18,0.408482,0.418527,0.404018,0.415179,0.341165,115606400
1992-09-21,0.417411,0.426339,0.412946,0.415179,0.341165,89678400
1992-09-22,0.417411,0.417411,0.404018,0.408482,0.335662,111540800
1992-09-23,0.410714,0.424107,0.406250,0.424107,0.348502,123972800
1992-09-24,0.421875,0.426339,0.412946,0.412946,0.339330,125652800
1992-09-25,0.412946,0.415179,0.404018,0.406250,0.333828,137468800
1992-09-28,0.401786,0.401786,0.390625,0.399554,0.328326,149520000
1992-09-29,0.397321,0.406250,0.392857,0.400670,0.329243,157270400
1992-09-30,0.401786,0.406250,0.397321,0.402902,0.331077,100049600
1992-10-01,0.399554,0.402902,0.395089,0.395089,0.324657,122729600
1992-10-02,0.397321,0.399554,0.383929,0.390625,0.320988,113545600
1992-10-05,0.386161,0.390625,0.370536,0.388393,0.319154,264958400
1992-10-06,0.390625,0.401786,0.381696,0.399554,0.328326,113444800
1992-10-07,0.401786,0.404018,0.388393,0.390625,0.320988,113310400
1992-10-08,0.392857,0.395089,0.383929,0.388393,0.319154,126974400
1992-10-09,0.388393,0.392857,0.383929,0.387277,0.318237,58744000
1992-10-12,0.386161,0.395089,0.386161,0.392857,0.322822,71635200
1992-10-13,0.399554,0.410714,0.392857,0.405134,0.332911,147179200
1992-10-14,0.404018,0.412946,0.401786,0.410714,0.337496,95726400
1992-10-15,0.408482,0.410714,0.404018,0.406250,0.333828,75420800
1992-10-16,0.417411,0.441964,0.415179,0.437500,0.359507,451348800
1992-10-19,0.437500,0.439732,0.433036,0.437500,0.359507,196044800
1992-10-20,0.437500,0.446429,0.433036,0.438616,0.360424,287246400
1992-10-21,0.439732,0.441964,0.428571,0.433036,0.355839,114251200
1992-10-22,0.433036,0.439732,0.430804,0.435268,0.357673,84470400
1992-10-23,0.439732,0.441964,0.430804,0.435268,0.357673,91425600
1992-10-26,0.435268,0.459821,0.433036,0.459821,0.377849,250689600
1992-10-27,0.459821,0.468750,0.455357,0.459821,0.377849,211960000
1992-10-28,0.457589,0.470982,0.453125,0.466518,0.383352,196593600
1992-10-29,0.466518,0.482143,0.459821,0.475446,0.390688,213897600
1992-10-30,0.477679,0.477679,0.464286,0.468750,0.385186,129830400
1992-11-02,0.468750,0.470982,0.462054,0.466518,0.383352,170094400
1992-11-03,0.468750,0.468750,0.459821,0.464286,0.381518,112750400
1992-11-04,0.464286,0.470982,0.464286,0.468750,0.385186,141960000
1992-11-05,0.468750,0.491071,0.468750,0.491071,0.403528,298054400
1992-11-06,0.488839,0.504464,0.488839,0.497768,0.409031,263972800
1992-11-09,0.500000,0.500000,0.488839,0.493304,0.405363,112929600
1992-11-10,0.491071,0.504464,0.488839,0.502232,0.412699,122225600
1992-11-11,0.504464,0.520089,0.502232,0.506696,0.416367,140425600
1992-11-12,0.508929,0.513393,0.503348,0.507813,0.417285,107598400
1992-11-13,0.508929,0.511161,0.500000,0.502232,0.412699,84750400
1992-11-16,0.502232,0.515625,0.500000,0.512277,0.420953,67547200
1992-11-17,0.511161,0.513393,0.489955,0.493304,0.405363,168806400
1992-11-18,0.500000,0.520089,0.495536,0.515625,0.423705,304808000
1992-11-19,0.515625,0.531250,0.515625,0.520089,0.427373,240542400
1992-11-20,0.522321,0.524554,0.508929,0.513393,0.421871,155489600
1992-11-23,0.504464,0.508929,0.502232,0.506696,0.416367,152723200
1992-11-24,0.508929,0.513393,0.504464,0.513393,0.421871,156822400
1992-11-25,0.508929,0.511161,0.500000,0.504464,0.414533,117342400
1992-11-27,0.504464,0.511161,0.502232,0.504464,0.414533,47196800
1992-11-30,0.502232,0.513393,0.496652,0.513393,0.422768,160507200
1992-12-01,0.511161,0.526786,0.506696,0.520089,0.428282,130144000
1992-12-02,0.520089,0.522321,0.508929,0.511161,0.420930,97776000
1992-12-03,0.504464,0.514509,0.501116,0.513393,0.422768,187588800
1992-12-04,0.511161,0.513393,0.504464,0.507813,0.418173,95782400
1992-12-07,0.506696,0.515625,0.506696,0.515625,0.424606,144222400
1992-12-08,0.515625,0.524554,0.515625,0.518973,0.427363,196638400
1992-12-09,0.515625,0.517857,0.511161,0.514509,0.423687,159409600
1992-12-10,0.511161,0.514509,0.504464,0.511161,0.420930,140190400
1992-12-11,0.511161,0.520089,0.511161,0.513393,0.422768,120187200
1992-12-14,0.513393,0.515625,0.506696,0.511161,0.420930,110510400
1992-12-15,0.506696,0.508929,0.495536,0.503348,0.414496,182537600
1992-12-16,0.502232,0.508929,0.486607,0.491071,0.404386,225926400
1992-12-17,0.493304,0.513393,0.493304,0.507813,0.418173,233867200
1992-12-18,0.513393,0.529018,0.511161,0.520089,0.428282,235457600
1992-12-21,0.520089,0.535714,0.517857,0.532366,0.438392,256065600
1992-12-22,0.533482,0.546875,0.533482,0.541295,0.445745,280168000
1992-12-23,0.537946,0.540179,0.529018,0.533482,0.439311,112336000
1992-12-24,0.535714,0.535714,0.526786,0.526786,0.433797,45964800
1992-12-28,0.529018,0.533482,0.529018,0.531250,0.437473,70448000
1992-12-29,0.531250,0.542411,0.531250,0.532366,0.438392,116278400
1992-12-30,0.533482,0.533482,0.524554,0.524554,0.431959,100587200
1992-12-31,0.524554,0.535714,0.524554,0.533482,0.439311,92232000
1993-01-04,0.531250,0.535714,0.515625,0.520089,0.428282,129136000
1993-01-05,0.517857,0.529018,0.511161,0.529018,0.435635,186256000
1993-01-06,0.542411,0.553571,0.540179,0.551339,0.454016,281400000
1993-01-07,0.551339,0.558036,0.541295,0.544643,0.448502,272137600
1993-01-08,0.542411,0.562500,0.533482,0.555804,0.457693,320936000
1993-01-11,0.553571,0.574777,0.551339,0.572545,0.471478,273728000
1993-01-12,0.560268,0.569196,0.549107,0.549107,0.452178,346158400
1993-01-13,0.549107,0.571429,0.546875,0.566964,0.466882,199640000
1993-01-14,0.571429,0.582589,0.569196,0.580357,0.477911,367808000
1993-01-15,0.544643,0.555804,0.535714,0.537946,0.442987,902630400
1993-01-18,0.531250,0.535714,0.517857,0.531250,0.437473,333636800
1993-01-19,0.533482,0.540179,0.529018,0.533482,0.439311,274041600
1993-01-20,0.533482,0.537946,0.531250,0.535714,0.441149,158737600
1993-01-21,0.533482,0.537946,0.524554,0.535714,0.441149,184419200
1993-01-22,0.537946,0.537946,0.526786,0.531250,0.437473,146944000
1993-01-25,0.529018,0.540179,0.529018,0.535714,0.441149,202272000
1993-01-26,0.540179,0.553571,0.540179,0.542411,0.446664,285622400
1993-01-27,0.544643,0.551339,0.524554,0.537946,0.442987,226620800
1993-01-28,0.535714,0.537946,0.529018,0.534598,0.440230,184038400
1993-01-29,0.537946,0.546875,0.526786,0.531250,0.437473,266100800
1993-02-01,0.529018,0.546875,0.529018,0.546875,0.450340,240553600
1993-02-02,0.542411,0.549107,0.537946,0.537946,0.442987,182336000
1993-02-03,0.544643,0.544643,0.522321,0.535714,0.441149,264185600
1993-02-04,0.535714,0.537946,0.526786,0.531250,0.437473,208152000
1993-02-05,0.529018,0.531250,0.502232,0.511161,0.420930,367617600
1993-02-08,0.508929,0.513393,0.495536,0.504464,0.415415,281075200
1993-02-09,0.508929,0.512277,0.504464,0.507813,0.418173,238660800
1993-02-10,0.508929,0.511161,0.491071,0.497768,0.409901,268284800
1993-02-11,0.497768,0.502232,0.491071,0.492188,0.405306,168268800
1993-02-12,0.491071,0.495536,0.479911,0.481027,0.396979,275396800
1993-02-16,0.477679,0.477679,0.459821,0.473214,0.390531,407736000
1993-02-17,0.475446,0.482143,0.464286,0.481027,0.396979,249580800
1993-02-18,0.491071,0.493304,0.477679,0.491071,0.405268,280123200
1993-02-19,0.493304,0.495536,0.488839,0.491071,0.405268,177800000
1993-02-22,0.491071,0.500000,0.488839,0.492188,0.406190,98761600
1993-02-23,0.491071,0.493304,0.482143,0.484375,0.399742,194073600
1993-02-24,0.465402,0.481027,0.465402,0.478795,0.395137,286563200
1993-02-25,0.475446,0.488839,0.475446,0.488839,0.403426,167227200
1993-02-26,0.484375,0.484375,0.466518,0.473214,0.390531,294884800
1993-03-01,0.473214,0.477679,0.470982,0.475446,0.392373,119302400
1993-03-02,0.473214,0.486607,0.473214,0.484375,0.399742,147694400
1993-03-03,0.482143,0.491071,0.475446,0.487723,0.402505,202697600
1993-03-04,0.486607,0.493304,0.477679,0.491071,0.405268,188339200
1993-03-05,0.488839,0.497768,0.488839,0.491071,0.405268,111619200
1993-03-08,0.491071,0.506696,0.491071,0.504464,0.416321,177004800
1993-03-09,0.504464,0.513393,0.504464,0.506696,0.418163,154828800
1993-03-10,0.506696,0.511161,0.500000,0.506696,0.418163,132496000
1993-03-11,0.508929,0.511161,0.502232,0.507813,0.419085,144614400
1993-03-12,0.506696,0.506696,0.495536,0.502232,0.414479,126694400
1993-03-15,0.500000,0.511161,0.494420,0.508929,0.420006,136035200
1993-03-16,0.511161,0.515625,0.504464,0.504464,0.416321,101281600
1993-03-17,0.504464,0.508929,0.491071,0.492188,0.406190,176220800
1993-03-18,0.491071,0.496652,0.486607,0.486607,0.401584,106187200
1993-03-19,0.491071,0.493304,0.477679,0.479911,0.396058,154100800
1993-03-22,0.477679,0.481027,0.470982,0.475446,0.392373,165200000
1993-03-23,0.475446,0.482143,0.469866,0.470982,0.388689,102536000
1993-03-24,0.470982,0.484375,0.468750,0.479911,0.396058,143068800
1993-03-25,0.479911,0.488839,0.477679,0.488839,0.403426,171046400
1993-03-26,0.488839,0.488839,0.468750,0.475446,0.392373,151760000
1993-03-29,0.466518,0.468750,0.453125,0.455357,0.375794,261710400
1993-03-30,0.456473,0.466518,0.448661,0.466518,0.385005,264051200
1993-03-31,0.468750,0.470982,0.457589,0.459821,0.379478,223036800
1993-04-01,0.457589,0.464286,0.455357,0.462054,0.381321,108203200
1993-04-02,0.450893,0.457589,0.441964,0.447545,0.369347,253792000
1993-04-05,0.446429,0.450893,0.441964,0.446429,0.368426,149172800
1993-04-06,0.446429,0.448661,0.435268,0.435268,0.359215,168369600
1993-04-07,0.437500,0.453125,0.433036,0.450893,0.372110,162848000
1993-04-08,0.446429,0.450893,0.437500,0.444196,0.366583,163430400
1993-04-12,0.441964,0.455357,0.441964,0.446429,0.368426,93049600
1993-04-13,0.450893,0.457589,0.430804,0.433036,0.357373,164483200
1993-04-14,0.430804,0.435268,0.425223,0.435268,0.359215,170060800
1993-04-15,0.430804,0.430804,0.417411,0.421875,0.348162,218702400
1993-04-16,0.430804,0.435268,0.422991,0.429688,0.354610,686795200
1993-04-19,0.433036,0.441964,0.430804,0.433036,0.357373,227864000
1993-04-20,0.435268,0.448661,0.430804,0.446429,0.368426,240049600
1993-04-21,0.448661,0.453125,0.439732,0.443080,0.365662,205273600
1993-04-22,0.439732,0.450893,0.437500,0.446429,0.368426,157673600
1993-04-23,0.444196,0.448661,0.435268,0.439732,0.362899,134142400
1993-04-26,0.439732,0.444196,0.433036,0.437500,0.361057,102804800
1993-04-27,0.435268,0.448661,0.435268,0.448661,0.370268,129673600
1993-04-28,0.444196,0.464286,0.444196,0.458705,0.378557,163240000
1993-04-29,0.459821,0.462054,0.447545,0.453125,0.373952,82443200
1993-04-30,0.453125,0.468750,0.453125,0.457589,0.377636,132339200
1993-05-03,0.457589,0.464286,0.455357,0.463170,0.382242,65184000
1993-05-04,0.466518,0.484375,0.464286,0.476563,0.393295,170822400
1993-05-05,0.473214,0.495536,0.473214,0.486607,0.401584,253064000
1993-05-06,0.486607,0.488839,0.477679,0.479911,0.396058,70459200
1993-05-07,0.477679,0.488839,0.477679,0.488839,0.403426,81894400
1993-05-10,0.491071,0.498884,0.491071,0.491071,0.405268,137928000
1993-05-11,0.491071,0.493304,0.482143,0.486607,0.401584,158379200
1993-05-12,0.484375,0.488839,0.473214,0.475446,0.392373,105224000
1993-05-13,0.477679,0.497768,0.477679,0.495536,0.408953,361726400
1993-05-14,0.493304,0.500000,0.491071,0.495536,0.408953,117409600
1993-05-17,0.495536,0.500000,0.491071,0.497768,0.410795,69641600
1993-05-18,0.495536,0.502232,0.491071,0.495536,0.408953,163475200
1993-05-19,0.488839,0.513393,0.486607,0.511161,0.421848,172771200
1993-05-20,0.511161,0.526786,0.511161,0.524554,0.432901,290528000
1993-05-21,0.524554,0.527902,0.506696,0.513393,0.423690,148198400
1993-05-24,0.506696,0.524554,0.506696,0.514509,0.424611,150315200
1993-05-25,0.506696,0.513393,0.497768,0.503348,0.415400,180723200
1993-05-26,0.500000,0.515625,0.494420,0.515625,0.425532,121564800
1993-05-27,0.515625,0.522321,0.511161,0.513393,0.423690,197288000
1993-05-28,0.508929,0.513393,0.502232,0.505580,0.418114,183948800
1993-06-01,0.504464,0.515625,0.504464,0.508929,0.420884,135072000
1993-06-02,0.506696,0.520089,0.500000,0.508929,0.420884,200480000
1993-06-03,0.508929,0.511161,0.500000,0.503348,0.416268,156856000
1993-06-04,0.497768,0.502232,0.486607,0.489955,0.405192,213684800
1993-06-07,0.486607,0.488839,0.449777,0.453125,0.374734,482305600
1993-06-08,0.435268,0.446429,0.428571,0.441964,0.365504,621096000
1993-06-09,0.401786,0.407366,0.392857,0.395089,0.326738,1178419200
1993-06-10,0.388393,0.399554,0.381696,0.397321,0.328584,553705600
1993-06-11,0.401786,0.404018,0.387277,0.390625,0.323047,242323200
1993-06-14,0.392857,0.399554,0.388393,0.398438,0.329508,249491200
1993-06-15,0.404018,0.404018,0.373884,0.375000,0.310125,448324800
1993-06-16,0.377232,0.386161,0.370536,0.377232,0.311971,353080000
1993-06-17,0.379464,0.379464,0.361607,0.368304,0.304587,409438400
1993-06-18,0.371652,0.376116,0.354911,0.366071,0.302741,311292800
1993-06-21,0.361607,0.361607,0.352679,0.353795,0.292588,273582400
1993-06-22,0.364955,0.375000,0.354911,0.369420,0.305510,336380800
1993-06-23,0.372768,0.372768,0.357143,0.361607,0.299049,180723200
1993-06-24,0.361607,0.372768,0.357143,0.372768,0.308279,222835200
1993-06-25,0.360491,0.363839,0.352679,0.357143,0.295357,257163200
1993-06-28,0.361607,0.361607,0.345982,0.358259,0.296280,353617600
1993-06-29,0.359375,0.359375,0.343750,0.348214,0.287973,294268800
1993-06-30,0.345982,0.354911,0.343750,0.352679,0.291665,200256000
1993-07-01,0.348214,0.354911,0.339286,0.339286,0.280589,218164800
1993-07-02,0.341518,0.345982,0.337054,0.343750,0.284281,191632000
